Song,Artist,Date,Streams,Rank,Country,Links,Danceability,Energy,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Genre
Shayad,"Pritam, Arijit Singh",7/11/20,"132,145",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",7/11/20,"130,047",2,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/11/20,"128,524",3,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Play Date,Melanie Martinez,7/11/20,"120,761",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",7/11/20,"99,222",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",7/12/20,"129,886",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",7/12/20,"124,023",2,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/12/20,"122,979",3,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Play Date,Melanie Martinez,7/12/20,"116,190",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",7/12/20,"95,756",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",7/13/20,"125,207",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/13/20,"123,016",2,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Khairiyat,"Pritam, Arijit Singh",7/13/20,"122,129",3,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,7/13/20,"116,261",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",7/13/20,"93,019",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",7/14/20,"128,374",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Khairiyat,"Pritam, Arijit Singh",7/14/20,"123,985",2,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/14/20,"123,455",3,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Play Date,Melanie Martinez,7/14/20,"115,018",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",7/14/20,"94,832",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",7/15/20,"126,437",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/15/20,"121,941",2,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Khairiyat,"Pritam, Arijit Singh",7/15/20,"118,768",3,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,7/15/20,"113,486",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
Your eyes tell,BTS,7/15/20,"100,122",5,in,https://open.spotify.com/track/3TZ7NHkMT82AhwuYsd00Hz,0.449,0.491,-6.433,0.029,0.279,0,0.0654,0.258,139.923,"['k-pop', 'k-pop boy group']"
Shayad,"Pritam, Arijit Singh",7/16/20,"126,775",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/16/20,"123,827",2,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Khairiyat,"Pritam, Arijit Singh",7/16/20,"119,944",3,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,7/16/20,"113,151",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
"Tujhe Kitna Chahne Lage (From ""Kabir Singh"")","Arijit Singh, Mithoon",7/16/20,"93,860",5,in,https://open.spotify.com/track/2Fv2injs4qAm8mJBGaxVKU,0.427,0.396,-7.556,0.0366,0.736,0,0.11,0.306,70.368,"['desi pop', 'filmi', 'modern bollywood']"
Shayad,"Pritam, Arijit Singh",7/17/20,"131,140",1,in,https://open.spotify.com/track/1smFN2CLqGROu0J0UyvDfL,0.483,0.468,-7.642,0.0341,0.785,0,0.152,0.319,135.864,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",7/17/20,"122,711",2,in,https://open.spotify.com/track/1xQ6trAsedVPCdbtDAmk0c,0.767,0.481,-8.52,0.0803,0.234,0,0.269,0.761,150.076,['nz pop']
Khairiyat,"Pritam, Arijit Singh",7/17/20,"120,467",3,in,https://open.spotify.com/track/5O932cZmzOZGOGZz9RHx20,0.534,0.481,-9.016,0.0412,0.697,0,0.142,0.293,124.914,"['desi pop', 'filmi', 'indian instrumental', 'modern bollywood']"
Play Date,Melanie Martinez,7/17/20,"115,120",4,in,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA,0.68,0.729,-5.077,0.0475,0.612,0,0.224,0.446,123.97,"['alt z', 'dance pop', 'electropop', 'pop']"
